strain	season_start	season_end	lbi
A/Michigan/4/2010	2010-07-01	2011-07-01	0.5421
A/Brussels/S0066/2010	2010-07-01	2011-07-01	0.4604
A/Southaustralia/414/2010	2010-07-01	2011-07-01	0.5256
A/Wellington/10/2011	2010-07-01	2011-07-01	0.5892
A/HongKong/3974/2011	2010-07-01	2011-07-01	0.7312
A/Singapore/GP1030/2011	2010-07-01	2011-07-01	1.0097
A/Singapore/KK182/2011	2010-07-01	2011-07-01	1.0430
A/Singapore/GP995/2011	2010-07-01	2011-07-01	1.1151
A/Singapore/C2011301/2011	2010-07-01	2011-07-01	1.1997
A/Singapore/C2011362V/2011	2010-07-01	2011-07-01	1.2131
A/Singapore/41/2011	2010-07-01	2011-07-01	1.2086
A/Singapore/KK179/2011	2010-07-01	2011-07-01	1.2720
A/Singapore/C2011384/2011	2010-07-01	2011-07-01	1.2549
A/Singapore/TT203/2011	2010-07-01	2011-07-01	1.2506
A/Singapore/GP1048/2011	2010-07-01	2011-07-01	1.2039
A/Singapore/H2011471b/2011	2010-07-01	2011-07-01	1.0529
A/Singapore/MOH14/2011	2010-07-01	2011-07-01	1.0594
A/Singapore/H2011460a/2011	2010-07-01	2011-07-01	1.0812
A/Goa/8773/2011	2010-07-01	2011-07-01	1.1766
A/Uttarakhand/8853/2011	2010-07-01	2011-07-01	0.5735
A/Delhi/8865/2011	2010-07-01	2011-07-01	1.0466
A/India/254/2011	2010-07-01	2011-07-01	1.0241
A/Singapore/GP1111/2011	2010-07-01	2011-07-01	1.0932
A/Thailand/CU-B4730/2011	2010-07-01	2011-07-01	1.4159
A/Bangladesh/5071/2011	2010-07-01	2011-07-01	1.7061
A/LaReunion/1523/2011	2010-07-01	2011-07-01	1.8960
A/India/9912/2011	2010-07-01	2011-07-01	1.5773
A/Victoria/803/2011	2010-07-01	2011-07-01	0.4632
A/Taiwan/1328/2011	2010-07-01	2011-07-01	0.7535
A/HongKong/3968/2011	2010-07-01	2011-07-01	0.8532
A/Singapore/C2011244/2011	2010-07-01	2011-07-01	1.4925
A/Singapore/KK183/2011	2010-07-01	2011-07-01	1.1350
A/SouthAustralia/3/2011	2010-07-01	2011-07-01	1.0333
A/Victoria/528/2011	2010-07-01	2011-07-01	0.9924
A/Singapore/GP898/2011	2010-07-01	2011-07-01	1.5388
A/HongKong/3953/2011	2010-07-01	2011-07-01	1.4294
A/Singapore/KK171/2011	2010-07-01	2011-07-01	1.3482
A/Johannesburg/27/2011	2010-07-01	2011-07-01	1.3032
A/Singapore/C2011411/2011	2010-07-01	2011-07-01	1.1148
A/HongKong/4974/2011	2010-07-01	2011-07-01	1.6247
A/Jiangsu-Xinpu/1179/2012	2011-07-01	2012-07-01	0.3957
A/Kenya/152/2011	2011-07-01	2012-07-01	0.3929
A/Kenya/154/2011	2011-07-01	2012-07-01	0.3686
A/PortoAlegre/LACENRS-822/2011	2011-07-01	2012-07-01	0.4167
A/Alabama/4/2011	2011-07-01	2012-07-01	0.7239
A/Minnesota/10/2012	2011-07-01	2012-07-01	0.4760
A/Kenya/230/2012	2011-07-01	2012-07-01	0.4469
A/Johannesburg/153/2011	2011-07-01	2012-07-01	0.9054
A/Johannesburg/3224/2012	2011-07-01	2012-07-01	0.4448
A/Kenya/117/2012	2011-07-01	2012-07-01	0.6623
A/Kenya/119/2012	2011-07-01	2012-07-01	0.7107
A/Kenya/120/2012	2011-07-01	2012-07-01	0.7059
A/Kenya/225/2012	2011-07-01	2012-07-01	0.8508
A/Maryland/15/2012	2011-07-01	2012-07-01	0.7468
A/Maine/7/2012	2011-07-01	2012-07-01	0.7239
A/SierraLeone/4/2011	2011-07-01	2012-07-01	0.4431
A/Paris/1744/2011	2011-07-01	2012-07-01	0.6202
A/Dakar/23/2011	2011-07-01	2012-07-01	0.6248
A/Dakar/21/2011	2011-07-01	2012-07-01	0.6343
A/Norway/1775/2011	2011-07-01	2012-07-01	0.4995
A/Yopougon/GR1336/2011	2011-07-01	2012-07-01	0.7959
A/SouthAustralia/36/2012	2011-07-01	2012-07-01	0.4291
A/Adjame/GR765/2011	2011-07-01	2012-07-01	0.7532
A/Attecoube/GR1099/2011	2011-07-01	2012-07-01	0.6487
A/Pavia/158/2012	2011-07-01	2012-07-01	0.6305
A/NorthCarolina/13/2012	2011-07-01	2012-07-01	0.6042
A/Adjame/GR1272/2011	2011-07-01	2012-07-01	1.0921
A/Ethiopia/41/2012	2011-07-01	2012-07-01	0.4562
A/Finland/263/2012	2011-07-01	2012-07-01	0.4643
A/Pennsylvania/15/2011	2011-07-01	2012-07-01	0.5257
A/Brisbane/417/2011	2011-07-01	2012-07-01	0.4746
A/Yopougon/GR414/2012	2011-07-01	2012-07-01	0.4538
A/Thailand/CU-H3141/2012	2011-07-01	2012-07-01	1.0201
A/Utah/17/2012	2011-07-01	2012-07-01	0.6577
A/Nagano/2204/2012	2011-07-01	2012-07-01	0.8756
A/Victoria/175/2012	2011-07-01	2012-07-01	0.7237
A/Canberra/5/2012	2011-07-01	2012-07-01	0.6454
A/Cameroon/12V-2580/2012	2011-07-01	2012-07-01	0.5524
A/Lebanon/11L007/2011	2011-07-01	2012-07-01	1.8473
A/Georgia/301/2012	2011-07-01	2012-07-01	0.9848
A/Jordan/20110030732/2011	2011-07-01	2012-07-01	1.7995
A/Nigeria/5402/2012	2011-07-01	2012-07-01	1.1902
A/Oregon/7/2012	2011-07-01	2012-07-01	0.9446
A/Brisbane/11/2012	2011-07-01	2012-07-01	1.3188
A/Astrakhan/6/2012	2011-07-01	2012-07-01	0.8935
A/Ekaterinburg/4/2012	2011-07-01	2012-07-01	1.0289
A/Virginia/8/2012	2011-07-01	2012-07-01	1.1839
A/NewYork/7/2012	2011-07-01	2012-07-01	0.3661
A/Florida/21/2011	2011-07-01	2012-07-01	0.5669
A/Santiago/14944/2011	2011-07-01	2012-07-01	0.6708
A/Santiago/13652/2011	2011-07-01	2012-07-01	0.7773
A/Florida/25/2011	2011-07-01	2012-07-01	0.5856
A/Brisbane/299/2011	2011-07-01	2012-07-01	0.7525
A/Victoria/546/2011	2011-07-01	2012-07-01	0.7922
A/Victoria/721/2011	2011-07-01	2012-07-01	0.8372
A/Christchurch/54/2011	2011-07-01	2012-07-01	1.1760
A/Victoria/860/2011	2011-07-01	2012-07-01	1.0489
A/Wisconsin/27/2011	2011-07-01	2012-07-01	0.8405
A/Sydney/97/2011	2011-07-01	2012-07-01	0.8372
A/Auckland/2/2011	2011-07-01	2012-07-01	1.6530
A/Victoria/511/2011	2011-07-01	2012-07-01	1.4120
A/PuertoRico/30/2011	2011-07-01	2012-07-01	0.7767
A/Brisbane/395/2011	2011-07-01	2012-07-01	0.9749
A/Brisbane/38/2012	2011-07-01	2012-07-01	1.8110
A/Peru/PER249/2012	2011-07-01	2012-07-01	1.8815
A/Michigan/10/2011	2011-07-01	2012-07-01	3.5660
A/Martinique/201/2012	2011-07-01	2012-07-01	1.6364
A/Massachusetts/11/2011	2011-07-01	2012-07-01	4.3814
A/Delaware/13/2011	2011-07-01	2012-07-01	3.4990
A/Florida/42/2011	2011-07-01	2012-07-01	4.2133
A/Florida/2/2012	2011-07-01	2012-07-01	3.3334
A/Florida/14/2012	2011-07-01	2012-07-01	1.6888
A/NewHampshire/5/2012	2011-07-01	2012-07-01	2.5357
A/RhodeIsland/6/2012	2011-07-01	2012-07-01	1.9310
A/PuertoRico/8/2012	2011-07-01	2012-07-01	1.5034
A/PuertoRico/36/2012	2011-07-01	2012-07-01	1.3797
A/Santiago/35234/2012	2011-07-01	2012-07-01	1.5993
A/England/555/2012	2011-07-01	2012-07-01	1.7663
A/VilaReal/SU5/2012	2011-07-01	2012-07-01	3.8851
A/Ukraine/5462/2012	2011-07-01	2012-07-01	2.0723
A/Dnipro/183/2012	2011-07-01	2012-07-01	2.3652
A/Ukraine/5498/2012	2011-07-01	2012-07-01	1.9782
A/Vermont/7/2012	2011-07-01	2012-07-01	2.3593
A/NewYork/17/2012	2011-07-01	2012-07-01	1.7283
A/NewYork/20/2011	2011-07-01	2012-07-01	4.0800
A/CzechRepublic/138/2012	2011-07-01	2012-07-01	1.6915
A/Texas/6/2012	2011-07-01	2012-07-01	3.4303
A/Arizona/7/2012	2011-07-01	2012-07-01	2.0782
A/Alaska/2/2012	2011-07-01	2012-07-01	2.5050
A/California/17/2012	2011-07-01	2012-07-01	3.2220
A/Florida/9/2012	2011-07-01	2012-07-01	2.4288
A/Arizona/M12/2012	2011-07-01	2012-07-01	2.2336
A/Texas/14/2011	2011-07-01	2012-07-01	4.3691
A/Netherlands/710/2011	2011-07-01	2012-07-01	4.6770
A/SouthCarolina/9/2012	2011-07-01	2012-07-01	2.1508
A/Bermuda/1915/2012	2011-07-01	2012-07-01	1.5366
A/Michigan/2/2012	2011-07-01	2012-07-01	3.4245
A/Virginia/10/2012	2011-07-01	2012-07-01	2.3323
A/California/32/2012	2011-07-01	2012-07-01	1.9138
A/Massachusetts/6/2012	2011-07-01	2012-07-01	0.4261
A/CostaRica/8211/2011	2011-07-01	2012-07-01	0.7576
A/SantaFe/277947/2011	2011-07-01	2012-07-01	0.5671
A/Hiroshima-C/53/2011	2011-07-01	2012-07-01	0.5029
A/NewMexico/2/2012	2011-07-01	2012-07-01	0.4529
A/Oregon/6/2011	2011-07-01	2012-07-01	0.6132
A/Mississippi/6/2012	2011-07-01	2012-07-01	0.6413
A/Norway/1443/2012	2011-07-01	2012-07-01	0.5998
A/Guyane/1296/2012	2011-07-01	2012-07-01	0.4006
A/Louisiana/6/2011	2011-07-01	2012-07-01	0.2381
A/Philippines/2472/2011	2011-07-01	2012-07-01	0.4417
A/Guangdong/174/2011	2011-07-01	2012-07-01	0.4236
A/Peru/PER334/2011	2011-07-01	2012-07-01	0.5673
A/Peru/PER273/2011	2011-07-01	2012-07-01	0.7111
A/Peru/PER247/2011	2011-07-01	2012-07-01	0.9291
A/Peru/PER078/2012	2011-07-01	2012-07-01	0.5212
A/Peru/PER099/2012	2011-07-01	2012-07-01	0.6178
A/Peru/PER122/2011	2011-07-01	2012-07-01	1.1486
A/Peru/PER018/2012	2011-07-01	2012-07-01	0.5406
A/Peru/PER144/2012	2011-07-01	2012-07-01	0.5998
A/Florida/29/2011	2011-07-01	2012-07-01	0.8870
A/Peru/PER244/2011	2011-07-01	2012-07-01	0.6060
A/Peru/PER397/2011	2011-07-01	2012-07-01	0.6464
A/Peru/PER142/2011	2011-07-01	2012-07-01	0.5703
A/Peru/PER137/2011	2011-07-01	2012-07-01	0.8837
A/Peru/PER186/2012	2011-07-01	2012-07-01	0.4169
A/Peru/PER205/2011	2011-07-01	2012-07-01	0.8346
A/California/22/2012	2011-07-01	2012-07-01	0.4367
A/California/7/2012	2011-07-01	2012-07-01	0.5386
A/California/1/2012	2011-07-01	2012-07-01	0.5605
A/Esfahan/8343/2011	2011-07-01	2012-07-01	1.0370
A/Montana/8/2012	2011-07-01	2012-07-01	0.5596
A/Dnipro/194/2012	2011-07-01	2012-07-01	0.6311
A/Perth/41/2012	2011-07-01	2012-07-01	0.5999
A/Victoria/5/2011	2011-07-01	2012-07-01	0.4290
A/Nicaragua/AGA2-32/2011	2011-07-01	2012-07-01	0.6751
A/Nicaragua/AGA2-40/2011	2011-07-01	2012-07-01	0.6529
A/Nicaragua/AGA2-64/2011	2011-07-01	2012-07-01	0.6284
A/Nicaragua/AGA2-30/2011	2011-07-01	2012-07-01	0.7298
A/Nicaragua/AGA2-25/2011	2011-07-01	2012-07-01	0.7216
A/Nicaragua/AGA2-23/2011	2011-07-01	2012-07-01	0.7314
A/NewYork/14/2011	2011-07-01	2012-07-01	0.5264
A/SouthCarolina/8/2011	2011-07-01	2012-07-01	1.6819
A/Pennsylvania/12/2011	2011-07-01	2012-07-01	3.6635
A/Nebraska/14/2011	2011-07-01	2012-07-01	2.1898
A/ElSalvador/1571/2011	2011-07-01	2012-07-01	2.6808
A/Indiana/9/2011	2011-07-01	2012-07-01	2.8059
A/NewMexico/12/2011	2011-07-01	2012-07-01	1.7151
A/Oregon/3/2012	2011-07-01	2012-07-01	1.4148
A/Nicaragua/AGA2-67/2011	2011-07-01	2012-07-01	2.4936
A/Nicaragua/AGA2-48/2011	2011-07-01	2012-07-01	2.7274
A/Nicaragua/AGA2-49/2011	2011-07-01	2012-07-01	2.7314
A/Nicaragua/AGA2-59/2011	2011-07-01	2012-07-01	2.6578
A/Wyoming/3/2012	2011-07-01	2012-07-01	1.5914
A/Andalucia/RR8946/2011	2011-07-01	2012-07-01	2.0000
A/Galicia/RR9908/2012	2011-07-01	2012-07-01	1.3667
A/Galicia/15/2012	2011-07-01	2012-07-01	1.6710
A/Pavia/128/2012	2011-07-01	2012-07-01	1.5349
A/Colorado/5/2012	2011-07-01	2012-07-01	1.7931
A/ElSalvador/1513/2011	2011-07-01	2012-07-01	3.5125
A/Kansas/3/2012	2011-07-01	2012-07-01	1.6016
A/Colorado/8/2012	2011-07-01	2012-07-01	1.6016
A/Guatemala/453/2011	2011-07-01	2012-07-01	3.9785
A/Arkansas/5/2011	2011-07-01	2012-07-01	2.2996
A/Iowa/7/2012	2011-07-01	2012-07-01	1.5098
A/NewMexico/9/2012	2011-07-01	2012-07-01	1.4335
A/Wyoming/8/2012	2011-07-01	2012-07-01	1.4212
A/Utah/15/2012	2011-07-01	2012-07-01	1.1806
A/Wyoming/11/2012	2011-07-01	2012-07-01	1.2245
A/Colorado/28/2011	2011-07-01	2012-07-01	2.3049
A/Arkansas/4/2011	2011-07-01	2012-07-01	3.8826
A/Hawaii/9/2011	2011-07-01	2012-07-01	3.3697
A/Colorado/7/2011	2011-07-01	2012-07-01	3.4866
A/Colorado/17/2011	2011-07-01	2012-07-01	3.1226
A/Virginia/12/2012	2011-07-01	2012-07-01	1.1389
A/Oregon/5/2012	2011-07-01	2012-07-01	1.4516
A/Wisconsin/32/2011	2011-07-01	2012-07-01	2.6929
A/Mississippi/5/2012	2011-07-01	2012-07-01	1.8104
A/Indiana/13/2011	2011-07-01	2012-07-01	2.8353
A/Kansas/11/2011	2011-07-01	2012-07-01	2.7778
A/Norway/2047/2011	2011-07-01	2012-07-01	0.4652
A/Argentina/215/2011	2011-07-01	2012-07-01	0.5361
A/Maryland/17/2011	2011-07-01	2012-07-01	0.4990
A/Chaco/81602/2011	2011-07-01	2012-07-01	0.3909
A/Tucuman/273/2011	2011-07-01	2012-07-01	0.6725
A/Kentucky/5/2011	2011-07-01	2012-07-01	0.5892
A/PuertoMontt/12477/2012	2011-07-01	2012-07-01	0.3929
A/SouthDakota/3/2011	2011-07-01	2012-07-01	0.3737
A/Florida/24/2011	2011-07-01	2012-07-01	0.4001
A/SantaFe/1431/2011	2011-07-01	2012-07-01	0.4016
A/Victoria/725/2011	2011-07-01	2012-07-01	0.4410
A/Singapore/GP1682/2011	2011-07-01	2012-07-01	0.6149
A/NorthCarolina/10/2011	2011-07-01	2012-07-01	0.5716
A/Malaysia/341/2012	2011-07-01	2012-07-01	0.5766
A/Perth/305/2011	2011-07-01	2012-07-01	0.8986
A/Montana/6/2012	2011-07-01	2012-07-01	0.8142
A/Colorado/16/2012	2011-07-01	2012-07-01	0.5244
A/Oregon/12/2011	2011-07-01	2012-07-01	0.6581
A/Oregon/9/2011	2011-07-01	2012-07-01	0.8045
A/Yamaguchi/70/2011	2011-07-01	2012-07-01	1.1138
A/Murmansk/RII06/2012	2011-07-01	2012-07-01	0.5543
A/Tochigi/96/2011	2011-07-01	2012-07-01	0.9598
A/Cambodia/55/2011	2011-07-01	2012-07-01	0.9989
A/Bursa/250/2011	2011-07-01	2012-07-01	0.8718
A/California/33/2011	2011-07-01	2012-07-01	0.4846
A/Shimane/34/2012	2011-07-01	2012-07-01	0.5332
A/Aichi/83/2012	2011-07-01	2012-07-01	0.4789
A/Singapore/SGH04/2011	2011-07-01	2012-07-01	0.5185
A/Singapore/TT536/2011	2011-07-01	2012-07-01	0.4375
A/Guangdong/192/2011	2011-07-01	2012-07-01	0.5416
A/India/7459/2011	2011-07-01	2012-07-01	0.6162
A/Stockholm/22/2011	2011-07-01	2012-07-01	0.9467
A/Tanzania/1314/2012	2011-07-01	2012-07-01	0.5782
A/Michigan/7/2011	2011-07-01	2012-07-01	1.0164
A/Turkey/33/2011	2011-07-01	2012-07-01	0.7501
A/Southaustralia/14/2011	2011-07-01	2012-07-01	1.6458
A/Oman/916/2011	2011-07-01	2012-07-01	1.6035
A/Minnesota/18/2011	2011-07-01	2012-07-01	1.1317
A/Bangladesh/1539/2011	2011-07-01	2012-07-01	1.6404
A/India/1240/2012	2011-07-01	2012-07-01	0.6510
A/Minnesota/22/2011	2011-07-01	2012-07-01	0.9510
A/California/30/2011	2011-07-01	2012-07-01	1.2669
A/Casablanca/155/2011	2011-07-01	2012-07-01	0.8683
A/Lebanon/11L013/2011	2011-07-01	2012-07-01	1.6943
A/Brisbane/14/2012	2011-07-01	2012-07-01	0.8525
A/Newcaledonia/1/2012	2011-07-01	2012-07-01	0.8775
A/Madagascar/3396/2012	2011-07-01	2012-07-01	0.8279
A/Tsiroanomandidy/3540/2012	2011-07-01	2012-07-01	0.8078
A/Mahajanga/3628/2012	2011-07-01	2012-07-01	0.8199
A/England/259/2011	2011-07-01	2012-07-01	1.0323
A/Singapore/GP1318/2011	2011-07-01	2012-07-01	1.7212
A/Singapore/TT787/2011	2011-07-01	2012-07-01	1.0674
A/NewYork/4/2012	2011-07-01	2012-07-01	0.8031
A/Pennsylvania/17/2011	2011-07-01	2012-07-01	1.0829
A/Singapore/EN312/2011	2011-07-01	2012-07-01	1.7813
A/SouthAustralia/12/2012	2011-07-01	2012-07-01	0.8205
A/Hawaii/2/2012	2011-07-01	2012-07-01	1.1909
A/NewYork/16/2012	2011-07-01	2012-07-01	0.7391
A/Songkhla/8/2012	2011-07-01	2012-07-01	0.8770
A/PuertoRico/34/2012	2011-07-01	2012-07-01	0.7188
A/DominicanRepublic/6524/2012	2011-07-01	2012-07-01	0.7944
A/Georgia/471/2012	2011-07-01	2012-07-01	0.8004
A/Tunisia/15685/2011	2011-07-01	2012-07-01	1.6485
A/Oregon/7/2011	2011-07-01	2012-07-01	2.1204
A/Hormozgan/7981/2011	2011-07-01	2012-07-01	1.7812
A/Hawaii/2/2011	2011-07-01	2012-07-01	3.6509
A/HongKong/5063/2011	2011-07-01	2012-07-01	1.4266
A/Norway/1762/2011	2011-07-01	2012-07-01	4.5891
A/Vermont/1/2012	2011-07-01	2012-07-01	1.7497
A/RhodeIsland/1/2012	2011-07-01	2012-07-01	1.6139
A/Vermont/15/2011	2011-07-01	2012-07-01	2.0229
A/Vermont/4/2012	2011-07-01	2012-07-01	1.5982
A/NewHampshire/10/2011	2011-07-01	2012-07-01	2.0196
A/Iowa/10/2011	2011-07-01	2012-07-01	2.4990
A/Petrozavodsk/1/2012	2011-07-01	2012-07-01	1.5451
A/Iwate/44/2012	2011-07-01	2012-07-01	1.3817
A/Niigata-C/80/2012	2011-07-01	2012-07-01	1.1991
A/Saga/1019/2012	2011-07-01	2012-07-01	2.1104
A/Iowa/6/2012	2011-07-01	2012-07-01	1.8315
A/WestVirginia/3/2012	2011-07-01	2012-07-01	2.0329
A/Nebraska/9/2012	2011-07-01	2012-07-01	1.7132
A/Nebraska/15/2011	2011-07-01	2012-07-01	2.8386
A/Nebraska/1/2012	2011-07-01	2012-07-01	2.3674
A/Colorado/9/2012	2011-07-01	2012-07-01	2.1295
A/Oklahoma/2/2012	2011-07-01	2012-07-01	1.9314
A/Kentucky/9/2012	2011-07-01	2012-07-01	1.2356
A/Nebraska/8/2012	2011-07-01	2012-07-01	1.8567
A/England/257/2011	2011-07-01	2012-07-01	2.1358
A/Victoria/812/2011	2011-07-01	2012-07-01	3.8095
A/Perth/86/2011	2011-07-01	2012-07-01	3.1680
A/SouthAustralia/212/2011	2011-07-01	2012-07-01	2.6307
A/Bangladesh/5006/2011	2011-07-01	2012-07-01	3.3836
A/RhodeIsland/7/2012	2011-07-01	2012-07-01	1.1741
A/Alabama/8/2012	2011-07-01	2012-07-01	1.2531
A/Rabat/197/2011	2011-07-01	2012-07-01	2.1382
A/Agadir/87/2011	2011-07-01	2012-07-01	2.3646
A/Virginia/1/2012	2011-07-01	2012-07-01	2.1809
A/Maryland/2/2012	2011-07-01	2012-07-01	2.1673
A/Washington/18/2011	2011-07-01	2012-07-01	2.7128
A/Washington/12/2012	2011-07-01	2012-07-01	1.9549
A/Idaho/2/2012	2011-07-01	2012-07-01	2.1902
A/Jordan/20110030655/2011	2011-07-01	2012-07-01	3.8512
A/Michigan/4/2012	2011-07-01	2012-07-01	1.8252
A/Alabama/7/2012	2011-07-01	2012-07-01	1.6697
A/Georgia/491/2012	2011-07-01	2012-07-01	1.5821
A/Southauckland/7/2012	2011-07-01	2012-07-01	1.1144
A/Turkey/57/2011	2011-07-01	2012-07-01	2.7198
A/Maryland/18/2012	2011-07-01	2012-07-01	1.1406
A/England/565/2012	2011-07-01	2012-07-01	1.2114
A/Saskatchewan/RV0019/2011	2011-07-01	2012-07-01	1.6166
A/Washington/17/2011	2011-07-01	2012-07-01	3.6746
A/Arizona/6/2011	2011-07-01	2012-07-01	2.1594
A/Gyeongbuk/712/2011	2011-07-01	2012-07-01	2.3640
A/Massachusetts/3/2012	2011-07-01	2012-07-01	1.5512
A/Perugia/44/2012	2011-07-01	2012-07-01	1.4462
A/Georgia/4/2012	2011-07-01	2012-07-01	1.5625
A/Pennsylvania/13/2011	2011-07-01	2012-07-01	3.5910
A/Saitama-C/140/2011	2011-07-01	2012-07-01	3.4471
A/Hawaii/1/2012	2011-07-01	2012-07-01	1.9451
A/Nagano-C/53/2011	2011-07-01	2012-07-01	2.1447
A/Philippines/3/2012	2011-07-01	2012-07-01	1.7945
A/Oujda/144H/2011	2011-07-01	2012-07-01	1.8065
A/Indiana/11/2011	2011-07-01	2012-07-01	1.8261
A/Victoria/555/2011	2011-07-01	2012-07-01	3.7172
A/Nevada/18/2012	2011-07-01	2012-07-01	1.1395
A/Khorasan/8032/2011	2011-07-01	2012-07-01	2.7649
A/Alborz/96/2012	2011-07-01	2012-07-01	1.8673
A/Lao/I462/2012	2011-07-01	2012-07-01	0.8892
A/Connecticut/2/2012	2011-07-01	2012-07-01	1.6804
A/Santiago/3564/2012	2011-07-01	2012-07-01	1.7846
A/PuertoRico/3/2011	2011-07-01	2012-07-01	4.2324
A/PuertoRico/23/2011	2011-07-01	2012-07-01	3.0177
A/PuertoRico/3/2012	2011-07-01	2012-07-01	1.5100
A/PuertoRico/24/2011	2011-07-01	2012-07-01	2.7012
A/Georgia/161/2012	2011-07-01	2012-07-01	1.7490
A/Georgia/370/2012	2011-07-01	2012-07-01	1.5064
A/Maryland/21/2011	2011-07-01	2012-07-01	2.2744
A/StPetersburg/4/2012	2011-07-01	2012-07-01	1.3635
A/Turkey/32/2011	2011-07-01	2012-07-01	2.3784
A/Turkey/51/2011	2011-07-01	2012-07-01	2.1644
A/Nevada/1/2012	2011-07-01	2012-07-01	1.6843
A/Utah/14/2011	2011-07-01	2012-07-01	2.2508
A/Utah/12/2011	2011-07-01	2012-07-01	2.6450
A/California/18/2012	2011-07-01	2012-07-01	1.6666
A/NewJersey/8/2011	2011-07-01	2012-07-01	3.3001
A/Southauckland/1/2012	2011-07-01	2012-07-01	1.3791
A/Southaustralia/280/2011	2011-07-01	2012-07-01	3.4005
A/Astrakhan/65/2012	2011-07-01	2012-07-01	1.7437
A/StPetersburg/2/2012	2011-07-01	2012-07-01	1.5093
A/England/255/2011	2011-07-01	2012-07-01	3.1420
A/India/514/2011	2011-07-01	2012-07-01	6.1441
A/Thailand/CU-B4836/2011	2011-07-01	2012-07-01	5.9377
A/Victoria/704/2011	2011-07-01	2012-07-01	3.3652
A/Texas/12/2011	2011-07-01	2012-07-01	3.4055
A/Stockholm/21/2011	2011-07-01	2012-07-01	6.3810
A/Bangladesh/3564/2011	2011-07-01	2012-07-01	6.6029
A/Georgia/8/2011	2011-07-01	2012-07-01	6.4630
A/Singapore/TT481/2011	2011-07-01	2012-07-01	5.7187
A/Algeria/G05/2011	2011-07-01	2012-07-01	3.3560
A/Iowa/6/2011	2011-07-01	2012-07-01	5.7748
A/Michigan/6/2011	2011-07-01	2012-07-01	5.5812
A/Singapore/KK337/2011	2011-07-01	2012-07-01	5.9007
A/Hawaii/4/2011	2011-07-01	2012-07-01	5.7809
A/Stockholm/23/2011	2011-07-01	2012-07-01	5.4701
A/Stockholm/24/2011	2011-07-01	2012-07-01	5.4701
A/Montana/8/2011	2011-07-01	2012-07-01	3.2291
A/BritishColumbia/RV1382/2011	2011-07-01	2012-07-01	5.4944
A/Singapore/EN401/2011	2011-07-01	2012-07-01	4.6087
A/Guangdong/187/2011	2011-07-01	2012-07-01	5.1865
A/Alaska/17/2011	2011-07-01	2012-07-01	5.5524
A/Srilanka/24/2011	2011-07-01	2012-07-01	3.5040
A/Utah/4/2012	2011-07-01	2012-07-01	3.0890
A/Wyoming/9/2011	2011-07-01	2012-07-01	3.3657
A/Tennessee/4/2012	2011-07-01	2012-07-01	2.3050
A/Tennessee/6/2012	2011-07-01	2012-07-01	2.1050
A/Oregon/1/2012	2011-07-01	2012-07-01	3.2987
A/Nevada/20/2012	2011-07-01	2012-07-01	1.8739
A/Nevada/19/2012	2011-07-01	2012-07-01	1.8361
A/Hawaii/16/2011	2011-07-01	2012-07-01	3.3611
A/Kobe/241/2011	2011-07-01	2012-07-01	5.0455
A/Minnesota/20/2011	2011-07-01	2012-07-01	4.6499
A/SouthCarolina/7/2012	2011-07-01	2012-07-01	2.3156
A/Southaustralia/1/2012	2011-07-01	2012-07-01	2.6140
A/Antananarivo/3635/2012	2011-07-01	2012-07-01	1.3101
A/Dakar/2/2012	2011-07-01	2012-07-01	2.7845
A/Alaska/21/2011	2011-07-01	2012-07-01	4.1233
A/Hawaii/15/2011	2011-07-01	2012-07-01	4.7847
A/Tennessee/1/2012	2011-07-01	2012-07-01	3.2361
A/NewYork/2/2012	2011-07-01	2012-07-01	3.0859
A/Cambodia/31/2012	2011-07-01	2012-07-01	1.2314
A/Singapore/KK380/2011	2011-07-01	2012-07-01	1.9062
A/Peru/PER017/2011	2011-07-01	2012-07-01	3.0969
A/Peru/PER092/2011	2011-07-01	2012-07-01	1.9766
A/Peru/PER166/2011	2011-07-01	2012-07-01	3.4128
A/Peru/PER156/2012	2011-07-01	2012-07-01	0.8638
A/Peru/1339/2012	2011-07-01	2012-07-01	0.8253
A/Peru/PER197/2011	2011-07-01	2012-07-01	2.1912
A/Peru/PER121/2011	2011-07-01	2012-07-01	2.5592
A/Peru/PER117/2012	2011-07-01	2012-07-01	1.6435
A/Peru/PER066/2011	2011-07-01	2012-07-01	2.2258
A/Peru/PER326/2012	2011-07-01	2012-07-01	1.2116
A/Peru/PER063/2012	2011-07-01	2012-07-01	1.1634
A/Peru/PER232/2012	2011-07-01	2012-07-01	1.0720
A/Peru/PER216/2012	2011-07-01	2012-07-01	0.9155
A/Peru/PER358/2012	2011-07-01	2012-07-01	1.6690
A/Peru/PER217/2012	2011-07-01	2012-07-01	1.6690
A/BritishColumbia/4791/2011	2011-07-01	2012-07-01	1.5941
A/Washington/21/2012	2011-07-01	2012-07-01	1.1102
A/Delaware/2/2012	2011-07-01	2012-07-01	1.2955
A/SouthCarolina/3/2012	2011-07-01	2012-07-01	1.4698
A/SouthCarolina/1/2012	2011-07-01	2012-07-01	1.5409
A/Dakar/1/2012	2011-07-01	2012-07-01	1.4348
A/Georgia/606/2012	2011-07-01	2012-07-01	0.3998
A/Bratislava/31/2011	2011-07-01	2012-07-01	0.3664
A/Latvia/1-37528/2012	2011-07-01	2012-07-01	0.5299
