strain	season_start	season_end	lbi
A/Algeria/G05/2011	2011-07-01	2012-07-01	3.2211
A/Hyogo/2005/2011	2011-07-01	2012-07-01	2.3353
A/Minnesota/9/2012	2011-07-01	2012-07-01	1.3232
A/SouthDakota/2/2012	2011-07-01	2012-07-01	2.2419
A/England/255/2011	2011-07-01	2012-07-01	3.6413
A/Georgia/370/2012	2011-07-01	2012-07-01	1.8184
A/Turkey/38/2011	2011-07-01	2012-07-01	2.8272
A/StPetersburg/4/2012	2011-07-01	2012-07-01	1.6401
A/Austria/653679/2012	2011-07-01	2012-07-01	2.7194
A/Georgia/161/2012	2011-07-01	2012-07-01	2.1186
A/Turkey/51/2011	2011-07-01	2012-07-01	2.6449
A/Antalya/214/2011	2011-07-01	2012-07-01	2.8988
A/Turkey/32/2011	2011-07-01	2012-07-01	2.8988
A/India/514/2011	2011-07-01	2012-07-01	6.9722
A/Singapore/C2011518/2011	2011-07-01	2012-07-01	6.7840
A/Southaustralia/280/2011	2011-07-01	2012-07-01	3.9446
A/Jordan/20110030780/2011	2011-07-01	2012-07-01	2.6807
A/PuertoRico/34/2012	2011-07-01	2012-07-01	0.9524
A/Bangladesh/3564/2011	2011-07-01	2012-07-01	6.8330
A/Stockholm/21/2011	2011-07-01	2012-07-01	6.6034
A/Iowa/6/2011	2011-07-01	2012-07-01	5.6523
A/Georgia/8/2011	2011-07-01	2012-07-01	6.6067
A/Srilanka/24/2011	2011-07-01	2012-07-01	2.9339
A/Singapore/EN514/2011	2011-07-01	2012-07-01	2.8272
A/Singapore/TT481/2011	2011-07-01	2012-07-01	6.1052
A/Singapore/GP1406/2011	2011-07-01	2012-07-01	6.1052
A/Hawaii/4/2011	2011-07-01	2012-07-01	5.7441
A/Michigan/6/2011	2011-07-01	2012-07-01	5.7441
A/Stockholm/23/2011	2011-07-01	2012-07-01	5.3852
A/Stockholm/24/2011	2011-07-01	2012-07-01	5.3852
A/Alaska/17/2011	2011-07-01	2012-07-01	5.1392
A/Guangdong-Xiangzhou/1748/2011	2011-07-01	2012-07-01	5.5016
A/Perth/232/2011	2011-07-01	2012-07-01	4.9758
A/Guangdong/187/2011	2011-07-01	2012-07-01	4.8748
A/Tunisia/13092/2011	2011-07-01	2012-07-01	5.0746
A/BritishColumbia/RV1382/2011	2011-07-01	2012-07-01	5.3958
A/Turkey/1/2011	2011-07-01	2012-07-01	3.3945
A/Kobe/241/2011	2011-07-01	2012-07-01	4.4426
A/Singapore/EN401/2011	2011-07-01	2012-07-01	4.8860
A/Dakar/2/2012	2011-07-01	2012-07-01	2.5003
A/Miyazaki/54/2012	2011-07-01	2012-07-01	2.3673
A/Southaustralia/1/2012	2011-07-01	2012-07-01	2.4642
A/Brisbane/27/2012	2011-07-01	2012-07-01	1.9310
A/Meknes/136H/2011	2011-07-01	2012-07-01	3.8748
A/California/34/2011	2011-07-01	2012-07-01	3.9821
A/California/20/2012	2011-07-01	2012-07-01	2.5996
A/Kobe/270/2011	2011-07-01	2012-07-01	3.8749
A/Cambodia/31/2012	2011-07-01	2012-07-01	1.2645
A/Antananarivo/3635/2012	2011-07-01	2012-07-01	1.3883
A/Madagascar/3487/2012	2011-07-01	2012-07-01	1.5075
A/Madagascar/3408/2012	2011-07-01	2012-07-01	1.6016
A/BritishColumbia/4791/2011	2011-07-01	2012-07-01	1.1346
A/Dakar/1/2012	2011-07-01	2012-07-01	1.1240
A/Tasmania/1/2012	2011-07-01	2012-07-01	0.9082
A/Bursa/108/2011	2011-07-01	2012-07-01	1.5670
A/Victoria/361/2011	2011-07-01	2012-07-01	0.5155
A/Victoria/361/2011-egg	2011-07-01	2012-07-01	0.5155
A/AmericanSamoa/7102/2011	2011-07-01	2012-07-01	0.5061
A/Myanmar/I-273/2011	2011-07-01	2012-07-01	0.8093
A/Perth/81/2011	2011-07-01	2012-07-01	0.7676
A/Christchurch/23/2011	2011-07-01	2012-07-01	0.5640
A/Victoria/335/2011	2011-07-01	2012-07-01	0.6902
A/California/23/2011	2011-07-01	2012-07-01	0.8514
A/Heilongjiang-Daoli/1128/2012	2011-07-01	2012-07-01	0.4906
A/Shandong-Tianqiao/1188/2011	2011-07-01	2012-07-01	0.7507
A/Singapore/H2011808bC/2011	2011-07-01	2012-07-01	0.7130
A/Singapore/GP1490/2011	2011-07-01	2012-07-01	1.1234
A/Fukushima/114/2012	2011-07-01	2012-07-01	0.5624
A/Korea/KUMC-GR261/2011	2011-07-01	2012-07-01	0.9738
A/Macau/200134/2012	2011-07-01	2012-07-01	0.7044
A/Anhui-Dangtu/130/2012	2011-07-01	2012-07-01	0.8276
A/Shanghai-Songjiang/154/2012	2011-07-01	2012-07-01	0.9401
A/Sydney/21/2012	2011-07-01	2012-07-01	0.5640
A/SaintLucia/2073/2012	2011-07-01	2012-07-01	0.6502
A/Peru/PER260/2012	2011-07-01	2012-07-01	0.6355
A/Peru/PER200/2012	2011-07-01	2012-07-01	0.6355
A/Peru/PER384/2012	2011-07-01	2012-07-01	0.7976
A/Lao/I612/2011	2011-07-01	2012-07-01	1.2495
A/Lao/I799/2011	2011-07-01	2012-07-01	0.9903
A/Thailand/CU-B4844/2011	2011-07-01	2012-07-01	2.0222
A/Thailand/MR10547/2011	2011-07-01	2012-07-01	1.4870
A/Lao/I545/2011	2011-07-01	2012-07-01	1.5772
A/Lao/SA119/2011	2011-07-01	2012-07-01	1.3153
A/Lao/I951/2011	2011-07-01	2012-07-01	1.0964
A/Vietnam/51/2012	2011-07-01	2012-07-01	0.6588
A/Novosibirsk/16/2012	2011-07-01	2012-07-01	0.6909
A/Sydney/200/2012	2011-07-01	2012-07-01	0.8925
A/ChiangRai/277/2011	2011-07-01	2012-07-01	1.5854
A/Lao/I607/2011	2011-07-01	2012-07-01	1.5953
A/Yokohama/156/2011	2011-07-01	2012-07-01	1.1430
A/Kanagawa/94/2011	2011-07-01	2012-07-01	1.1430
A/Stockholm/32/2011	2011-07-01	2012-07-01	1.4988
A/Berlin/87/2011	2011-07-01	2012-07-01	1.4203
A/NorthCarolina/19/2012	2011-07-01	2012-07-01	0.8343
A/Denmark/87/2011	2011-07-01	2012-07-01	2.8152
A/Chiangrai/108/2011	2011-07-01	2012-07-01	4.5141
A/Hyogo/1068/2011	2011-07-01	2012-07-01	3.9959
A/Thailand/CU-B6091/2012	2011-07-01	2012-07-01	1.2283
A/Yokohama/145/2011	2011-07-01	2012-07-01	3.4199
A/Norway/1789/2011	2011-07-01	2012-07-01	4.3518
A/Finland/190/2011	2011-07-01	2012-07-01	3.7867
A/Nonthaburi/42/2012	2011-07-01	2012-07-01	1.7710
A/Istanbul/202/2011	2011-07-01	2012-07-01	2.8075
A/Montenegro/283/2012	2011-07-01	2012-07-01	1.6063
A/RostovOnDon/1/2012	2011-07-01	2012-07-01	1.4894
A/Santiago/33977/2012	2011-07-01	2012-07-01	1.3091
A/Norway/1295/2012	2011-07-01	2012-07-01	1.3574
A/Georgia/554/2012	2011-07-01	2012-07-01	1.7076
A/Glasgow/407664/2012	2011-07-01	2012-07-01	1.6765
A/Switzerland/5834718/2012	2011-07-01	2012-07-01	2.8932
A/Georgia/255/2012	2011-07-01	2012-07-01	2.2075
A/Kaliningrad/4/2012	2011-07-01	2012-07-01	1.5821
A/Georgia/512/2012	2011-07-01	2012-07-01	1.8691
A/StPetersburg/8/2012	2011-07-01	2012-07-01	1.8438
A/Paris/2013/2011	2011-07-01	2012-07-01	2.3187
A/Singapore/GP1810/2011	2011-07-01	2012-07-01	2.3901
A/Taiwan/1487/2011	2011-07-01	2012-07-01	2.6893
A/Taiwan/1449/2011	2011-07-01	2012-07-01	3.1749
A/Singapore/TT662/2011	2011-07-01	2012-07-01	3.5616
A/Novosibirsk/13/2012	2011-07-01	2012-07-01	1.9908
A/Novosibirsk/6/2012	2011-07-01	2012-07-01	1.4314
A/Novosibirsk/8/2012	2011-07-01	2012-07-01	1.4314
A/Guam/402/2012	2011-07-01	2012-07-01	2.1913
A/Yokosuka/1/2012	2011-07-01	2012-07-01	2.1863
A/Ishikawa/44/2012	2011-07-01	2012-07-01	1.7180
A/Cambodia/74/2011	2011-07-01	2012-07-01	3.0661
A/Singapore/TT717/2011	2011-07-01	2012-07-01	3.4164
A/Omsk/1/2012	2011-07-01	2012-07-01	1.5733
A/Texas/50/2012-egg	2011-07-01	2012-07-01	1.3966
A/Texas/50/2012	2011-07-01	2012-07-01	1.3966
A/Utah/12/2012	2011-07-01	2012-07-01	1.5115
A/NorthCarolina/7/2012	2011-07-01	2012-07-01	2.0421
A/Novosibirsk/26/2012	2011-07-01	2012-07-01	1.4446
A/Brisbane/29/2012	2011-07-01	2012-07-01	1.5347
A/Beijing-Xicheng/11542/2011	2011-07-01	2012-07-01	0.8926
A/Singapore/KK535/2011	2011-07-01	2012-07-01	0.6153
A/Singapore/GP1905/2011	2011-07-01	2012-07-01	0.5558
A/Singapore/29/2012	2011-07-01	2012-07-01	0.5617
A/Shiga/20/2012	2011-07-01	2012-07-01	0.5824
A/Stockholm/25/2011	2011-07-01	2012-07-01	0.9901
A/Minnesota/25/2011	2011-07-01	2012-07-01	0.7562
A/Taiwan/1488/2011	2011-07-01	2012-07-01	0.9313
A/Lao/1007/2011	2011-07-01	2012-07-01	0.8856
A/Kyoto/13/2011	2011-07-01	2012-07-01	1.3601
A/Townsville/133/2011	2011-07-01	2012-07-01	0.9157
A/Townsville/1/2012	2011-07-01	2012-07-01	0.7349
A/Victoria/3/2012	2011-07-01	2012-07-01	0.4912
A/Qom/9677/2011	2011-07-01	2012-07-01	0.6780
A/Jiangxi-Donghu/1200/2012	2011-07-01	2012-07-01	0.5929
A/Taiwan/1418/2011	2011-07-01	2012-07-01	1.0628
A/Taiwan/1462/2011	2011-07-01	2012-07-01	0.8954
A/Guangdong-Dongguanbendi/5388/2011	2011-07-01	2012-07-01	1.2871
A/Singapore/TT837/2011	2011-07-01	2012-07-01	0.8467
A/Sichuan-Wenjiang/258/2012	2011-07-01	2012-07-01	0.8075
A/Berlin/3/2012	2011-07-01	2012-07-01	1.0687
A/Guyane/1297/2012	2011-07-01	2012-07-01	1.0711
A/Madagascar/3233/2012	2011-07-01	2012-07-01	0.7938
A/Madagascar/3294/2012	2011-07-01	2012-07-01	0.7676
A/Moramanga/3423/2012	2011-07-01	2012-07-01	0.7672
A/Madagascar/3536/2012	2011-07-01	2012-07-01	0.7138
A/England/253/2011	2011-07-01	2012-07-01	1.7331
A/Southaustralia/39/2012	2011-07-01	2012-07-01	0.7103
A/Sakai/13/2012	2011-07-01	2012-07-01	0.6567
A/Fukuoka-C/10/2012	2011-07-01	2012-07-01	0.7848
A/Hunan-Yuhu/1110/2012	2011-07-01	2012-07-01	1.0646
A/Gunma/54/2012	2011-07-01	2012-07-01	0.9080
A/Venezuela/72/2012	2011-07-01	2012-07-01	0.7982
A/Victoria/162/2012	2011-07-01	2012-07-01	1.2133
A/Victoria/508/2012	2011-07-01	2012-07-01	1.2717
A/Tasmania/2/2012	2011-07-01	2012-07-01	1.6477
A/HongKong/5047/2011	2011-07-01	2012-07-01	3.3396
A/HongKong/4937/2011	2011-07-01	2012-07-01	3.6479
A/Singapore/25/2012	2011-07-01	2012-07-01	1.2950
A/HongKong/4960/2011	2011-07-01	2012-07-01	4.2677
A/Taiwan/526/2012	2011-07-01	2012-07-01	1.7140
A/Taiwan/607/2012	2011-07-01	2012-07-01	1.7783
A/Wellington/3/2012	2011-07-01	2012-07-01	1.7536
A/Shimane/70/2012	2011-07-01	2012-07-01	1.7120
A/Shaanxi-Beilin/13/2012	2011-07-01	2012-07-01	3.8323
A/Beijing-Huairou/1458/2012	2011-07-01	2012-07-01	2.2938
A/Hangzhou/B87/2012	2011-07-01	2012-07-01	3.5157
A/Hangzhou/A89/2012	2011-07-01	2012-07-01	3.9499
A/Guangdong-Dongguanbendi/1729/2011	2011-07-01	2012-07-01	10.4955
A/Guangdong-Futian/1106/2012	2011-07-01	2012-07-01	3.9063
A/Hunan-Yueyanglou/1320/2011	2011-07-01	2012-07-01	9.1281
A/Gifu-C/37/2011	2011-07-01	2012-07-01	6.4437
A/NewYork/1/2012	2011-07-01	2012-07-01	5.4417
A/Guam/403/2012	2011-07-01	2012-07-01	5.7397
A/Hyogo/1103/2012	2011-07-01	2012-07-01	5.8584
A/Finland/252/2012	2011-07-01	2012-07-01	4.4838
A/Brisbane/402/2011	2011-07-01	2012-07-01	8.6353
A/Brisbane/1/2012	2011-07-01	2012-07-01	5.8479
A/Norway/1359/2012	2011-07-01	2012-07-01	2.6132
A/Norway/75/2012	2011-07-01	2012-07-01	6.1287
A/Jiangxi-Donghu/1237/2012	2011-07-01	2012-07-01	3.5432
A/Alaska/4/2012	2011-07-01	2012-07-01	2.8501
A/HongKong/8117/2012	2011-07-01	2012-07-01	2.1425
A/Guangdong/1154/2012	2011-07-01	2012-07-01	3.1109
A/Japan/1580/2012	2011-07-01	2012-07-01	4.9244
A/Sapporo/50/2012	2011-07-01	2012-07-01	5.1915
A/Beijing-Xicheng/1374/2012	2011-07-01	2012-07-01	5.1427
A/Okinawa/39/2012	2011-07-01	2012-07-01	2.2620
A/Hubei-Jiangan/163/2012	2011-07-01	2012-07-01	5.5238
A/Singapore/19/2012	2011-07-01	2012-07-01	2.7375
A/PuertoRico/23/2012	2011-07-01	2012-07-01	2.6352
A/Tasmania/12/2012	2011-07-01	2012-07-01	2.4788
A/Thailand/CU-B6274/2012	2011-07-01	2012-07-01	2.4481
A/Kawasaki/86/2012	2011-07-01	2012-07-01	2.6674
A/Virginia/3/2012	2011-07-01	2012-07-01	6.1615
A/Brisbane/6/2012	2011-07-01	2012-07-01	5.7376
A/Shaanxi-Beilin/1154/2012	2011-07-01	2012-07-01	5.7945
A/Southaustralia/23/2012	2011-07-01	2012-07-01	3.5037
A/Guangdong-Liwan/1284/2012	2011-07-01	2012-07-01	3.1998
A/Kagoshima/2/2012	2011-07-01	2012-07-01	2.7926
A/Kagoshima/3/2012	2011-07-01	2012-07-01	2.8105
A/Kagoshima/4/2012	2011-07-01	2012-07-01	2.8105
A/Hamamatu-C/157/2012	2011-07-01	2012-07-01	6.1687
A/Guangdong-Haizhu/1375/2012	2011-07-01	2012-07-01	3.4554
A/Anhui-Baohe/1127/2012	2011-07-01	2012-07-01	6.1315
A/Henan-Muye/35/2012	2011-07-01	2012-07-01	6.2187
A/Hunan-Daxiang/166/2012	2011-07-01	2012-07-01	6.1584
A/Macau/600193/2012	2011-07-01	2012-07-01	5.9343
A/Singapore/22/2012	2011-07-01	2012-07-01	3.6079
A/HongKong/8116/2012	2011-07-01	2012-07-01	3.2939
A/HongKong/8150/2012	2011-07-01	2012-07-01	3.2920
A/Kumamoto-C/14/2012	2011-07-01	2012-07-01	3.3129
A/Taiwan/764/2012	2011-07-01	2012-07-01	3.7154
A/Guangdong/1104/2012	2011-07-01	2012-07-01	5.7647
A/Idaho/20/2012	2011-07-01	2012-07-01	3.6783
A/Hunan-Suxian/1331/2011	2011-07-01	2012-07-01	13.3185
A/Yamaguchi/23/2012	2011-07-01	2012-07-01	3.0506
A/HongKong/8119/2012	2011-07-01	2012-07-01	2.7414
A/HongKong/8152/2012	2011-07-01	2012-07-01	2.7414
A/Sapporo/24/2012	2011-07-01	2012-07-01	7.3325
A/Hiroshima-C/23/2012	2011-07-01	2012-07-01	4.6034
A/Sydney/205/2012	2011-07-01	2012-07-01	3.6861
A/Kobe/24/2012	2011-07-01	2012-07-01	4.8459
A/Thailand/CU-B6251/2012	2011-07-01	2012-07-01	3.5537
A/Colorado/17/2012	2011-07-01	2012-07-01	3.2114
A/HongKong/8147/2012	2011-07-01	2012-07-01	3.1223
A/Nicaragua/AGA2-12/2012	2012-07-01	2013-07-01	0.5508
A/Nicaragua/AGA2-86/2012	2012-07-01	2013-07-01	0.6529
A/Nicaragua/AGA2-81/2012	2012-07-01	2013-07-01	0.6887
A/Nicaragua/AGA2-72/2012	2012-07-01	2013-07-01	1.0664
A/Nicaragua/AGA2-107/2012	2012-07-01	2013-07-01	0.6510
A/Nicaragua/AGA2-05/2012	2012-07-01	2013-07-01	0.7431
A/Nicaragua/AGA2-06/2012	2012-07-01	2013-07-01	0.9283
A/Nicaragua/AGA2-07/2012	2012-07-01	2013-07-01	0.9190
A/Nicaragua/AGA2-13/2012	2012-07-01	2013-07-01	0.8754
A/Nicaragua/AGA2-21/2012	2012-07-01	2013-07-01	0.8488
A/Nicaragua/AGA2-01/2012	2012-07-01	2013-07-01	0.9716
A/Nicaragua/AGA2-09/2012	2012-07-01	2013-07-01	1.0629
A/Nicaragua/30014_01_TR2/2012	2012-07-01	2013-07-01	1.0701
A/FrenchGuiana/1118/2013	2012-07-01	2013-07-01	0.4367
A/Catalonia/5689S/2013	2012-07-01	2013-07-01	0.4946
A/SouthCarolina/16/2012	2012-07-01	2013-07-01	0.5369
A/MecklenburgVorpommern/4/2012	2012-07-01	2013-07-01	0.6091
A/Stockholm/30/2012	2012-07-01	2013-07-01	1.0784
A/Paris/1912/2012	2012-07-01	2013-07-01	0.5543
A/Vermont/16/2012	2012-07-01	2013-07-01	0.5331
A/Brazil/289/2013	2012-07-01	2013-07-01	0.4662
A/Paraguay/32/2012	2012-07-01	2013-07-01	1.2235
A/Louisiana/8/2012	2012-07-01	2013-07-01	1.1275
A/Georgia/3058/2012	2012-07-01	2013-07-01	0.9079
A/Kentucky/14/2012	2012-07-01	2013-07-01	1.2256
A/Stockholm/37/2012	2012-07-01	2013-07-01	0.8870
A/Stockholm/31/2012	2012-07-01	2013-07-01	1.0649
A/Stockholm/40/2012	2012-07-01	2013-07-01	0.8916
A/Acores/SU43/2012	2012-07-01	2013-07-01	0.9120
A/Israel/10/2012	2012-07-01	2013-07-01	1.0067
A/Austria/710638/2012	2012-07-01	2013-07-01	0.8093
A/Austria/705367/2012	2012-07-01	2013-07-01	1.0048
A/Victoria/920/2012	2012-07-01	2013-07-01	0.2949
A/Peru/1026/2012	2012-07-01	2013-07-01	0.3634
A/Victoria/187/2012	2012-07-01	2013-07-01	0.2962
A/Victoria/189/2012	2012-07-01	2013-07-01	0.2962
A/SouthCarolina/22/2012	2012-07-01	2013-07-01	0.3883
A/Texas/53/2012	2012-07-01	2013-07-01	0.5099
A/WestVirginia/17/2012	2012-07-01	2013-07-01	0.3960
A/Curico/51369/2012	2012-07-01	2013-07-01	0.3381
A/Johannesburg/3495/2012	2012-07-01	2013-07-01	0.3914
A/Kenya/231/2012	2012-07-01	2013-07-01	0.4043
A/Kenya/136/2012	2012-07-01	2013-07-01	0.4027
A/Ghana/ARI1554/2012	2012-07-01	2013-07-01	0.2533
A/Victoria/469/2012	2012-07-01	2013-07-01	0.1792
A/Cameroon/12V-4223/2012	2012-07-01	2013-07-01	0.4474
A/Cameroon/12V-4222/2012	2012-07-01	2013-07-01	0.4533
A/Cameroon/12V-4272/2012	2012-07-01	2013-07-01	0.4303
A/Victoria/342/2012	2012-07-01	2013-07-01	0.3391
A/Johannesburg/5903/2012	2012-07-01	2013-07-01	0.3387
A/Sarajevo/58/2013	2012-07-01	2013-07-01	0.4523
A/Stockholm/39/2012	2012-07-01	2013-07-01	0.5627
A/Norway/2200/2013	2012-07-01	2013-07-01	0.4729
A/Dnipropetrovsk/390/2013	2012-07-01	2013-07-01	0.5510
A/Dnipropetrovsk/364/2013	2012-07-01	2013-07-01	0.5510
A/Ghana/DILI-0405/2012	2012-07-01	2013-07-01	0.3551
A/Attecoube/GR741/2012	2012-07-01	2013-07-01	0.3278
A/Perth/296/2012	2012-07-01	2013-07-01	0.3961
A/Victoria/346/2012	2012-07-01	2013-07-01	0.3259
A/Perth/288/2012	2012-07-01	2013-07-01	0.4197
A/Victoria/893/2012	2012-07-01	2013-07-01	0.4522
A/Malaysia/4/2013	2012-07-01	2013-07-01	0.3963
A/Alaska/22/2012	2012-07-01	2013-07-01	0.6254
A/Thailand/PY12558/2013	2012-07-01	2013-07-01	0.3924
A/Pennsylvania/16/2012	2012-07-01	2013-07-01	0.3682
A/Chattisgarh/9873/2012	2012-07-01	2013-07-01	0.5428
A/Delhi/9874/2012	2012-07-01	2013-07-01	0.5769
A/Haryana/9932/2012	2012-07-01	2013-07-01	0.5238
A/Delhi/9971/2012	2012-07-01	2013-07-01	0.4754
A/Haryana/9972/2012	2012-07-01	2013-07-01	0.4754
A/NosyBe/429/2013	2012-07-01	2013-07-01	0.4642
A/Maevatanana/563/2013	2012-07-01	2013-07-01	0.4332
A/Maevatanana/974/2013	2012-07-01	2013-07-01	0.3893
A/Cairo/140/2012	2012-07-01	2013-07-01	0.4457
A/Cairo/59/2012	2012-07-01	2013-07-01	0.4831
A/Cairo/134/2012	2012-07-01	2013-07-01	0.4742
A/Cairo/132/2012	2012-07-01	2013-07-01	0.4742
A/Southaustralia/2/2013	2012-07-01	2013-07-01	0.4878
A/Cairo/63/2012	2012-07-01	2013-07-01	0.6069
A/Cairo/152/2013	2012-07-01	2013-07-01	0.6647
A/Cairo/153/2013	2012-07-01	2013-07-01	0.6647
A/Cairo/158/2013	2012-07-01	2013-07-01	0.7708
A/Cairo/136/2012	2012-07-01	2013-07-01	0.8275
A/Cairo/162/2013	2012-07-01	2013-07-01	0.7607
A/Cairo/93/2012	2012-07-01	2013-07-01	0.8666
A/Southauckland/106/2012	2012-07-01	2013-07-01	0.4613
A/Osaka/58/2012	2012-07-01	2013-07-01	0.4596
A/Sydney/245/2012	2012-07-01	2013-07-01	0.4272
A/Victoria/120/2012	2012-07-01	2013-07-01	0.4792
A/Yokohama/148/2012	2012-07-01	2013-07-01	0.5791
A/Thailand/CU-B6780/2012	2012-07-01	2013-07-01	0.4664
A/Bangladesh/1/2012	2012-07-01	2013-07-01	0.3959
A/Cairo/5/2012	2012-07-01	2013-07-01	0.5721
A/Jordan/30502/2012	2012-07-01	2013-07-01	0.6669
A/Cairo/171/2013	2012-07-01	2013-07-01	0.6522
A/StPetersburg/6/2013	2012-07-01	2013-07-01	0.5765
A/Peru/PER031/2012	2012-07-01	2013-07-01	0.2891
A/Peru/PER371/2012	2012-07-01	2013-07-01	0.2944
A/Cambodia/W1023343/2012	2012-07-01	2013-07-01	0.3960
A/Lao/I726/2012	2012-07-01	2013-07-01	0.4774
A/Thailand/VIROAF2/2012	2012-07-01	2013-07-01	0.5480
A/Thailand/VIROAF2CS/2012	2012-07-01	2013-07-01	0.5480
A/Vietnam/13VH3-2/2012	2012-07-01	2013-07-01	0.4695
A/Lao/SA239/2012	2012-07-01	2013-07-01	0.6151
A/Lao/I624/2012	2012-07-01	2013-07-01	0.7411
A/Lao/I669/2012	2012-07-01	2013-07-01	0.7490
A/Lao/890/2012	2012-07-01	2013-07-01	0.5797
A/Thailand/SN11792/2012	2012-07-01	2013-07-01	0.9961
A/Lao/I653/2012	2012-07-01	2013-07-01	0.8300
A/Bangladesh/4/2012	2012-07-01	2013-07-01	0.3932
A/Vietnam/13VH3-10/2012	2012-07-01	2013-07-01	0.3851
A/Vietnam/NT12-471/2012	2012-07-01	2013-07-01	0.3831
A/Cambodia/10/2012	2012-07-01	2013-07-01	0.4371
A/Cambodia/W0908340/2012	2012-07-01	2013-07-01	0.3622
A/Lao/I522/2012	2012-07-01	2013-07-01	0.3605
A/Cambodia/W0921311/2012	2012-07-01	2013-07-01	0.4053
A/Cambodia/W1023347/2012	2012-07-01	2013-07-01	0.4141
A/Bangladesh/3/2012	2012-07-01	2013-07-01	0.5001
A/Bangladesh/1621/2012	2012-07-01	2013-07-01	0.8229
A/Victoria/505/2013	2012-07-01	2013-07-01	1.0463
A/Aichi/116/2013	2012-07-01	2013-07-01	1.0978
A/Southauckland/9/2013	2012-07-01	2013-07-01	1.2913
A/Chiba-C/44/2013	2012-07-01	2013-07-01	1.4426
A/Sapporo/116/2014	2012-07-01	2013-07-01	1.8227
A/Nepal/413/2013	2012-07-01	2013-07-01	1.2154
A/Singapore/H2013422d/2013	2012-07-01	2013-07-01	1.3820
A/Niigata-C/94/2013	2012-07-01	2013-07-01	1.6985
A/Johannesburg/17/2013	2012-07-01	2013-07-01	1.4781
A/Victoria/500/2013	2012-07-01	2013-07-01	1.8427
A/Taiwan/740/2013	2012-07-01	2013-07-01	1.4209
A/Bushehr/59000/2013	2012-07-01	2013-07-01	0.3882
A/Haryana/1396/2013	2012-07-01	2013-07-01	0.5962
A/Delhi/1254/2013	2012-07-01	2013-07-01	0.5986
A/Delhi/1549/2013	2012-07-01	2013-07-01	0.5776
A/Delhi/2274/2013	2012-07-01	2013-07-01	0.5751
A/Delhi/2277/2013	2012-07-01	2013-07-01	0.5712
A/Taiwan/1059/2012	2012-07-01	2013-07-01	0.5686
A/Taiwan/1057/2012	2012-07-01	2013-07-01	0.5589
A/Taiwan/1061/2012	2012-07-01	2013-07-01	0.5576
A/Florida/31/2012	2012-07-01	2013-07-01	0.5123
A/Valladolid/98/2013	2012-07-01	2013-07-01	0.4181
A/Taiwan/1064/2012	2012-07-01	2013-07-01	0.3969
A/VinaDelMar/49586/2012	2012-07-01	2013-07-01	0.4755
A/BuenosAires/10435982/2012	2012-07-01	2013-07-01	0.4511
A/Finland/296/2012	2012-07-01	2013-07-01	0.3869
A/Austria/111/2012	2012-07-01	2013-07-01	0.2992
A/Thailand/KS10525/2012	2012-07-01	2013-07-01	0.3889
A/Hawaii/45/2012	2012-07-01	2013-07-01	0.3643
A/Bulgaria/253/2013	2012-07-01	2013-07-01	0.5229
A/Virginia/6/2013	2012-07-01	2013-07-01	0.4711
A/Beijing/41300/2012	2012-07-01	2013-07-01	0.4088
A/Taiwan/1058/2012	2012-07-01	2013-07-01	0.2852
A/Taiwan/1520/2012	2012-07-01	2013-07-01	0.2679
A/Yokohama/152/2012	2012-07-01	2013-07-01	0.3346
A/Hangzhou/A155/2013	2012-07-01	2013-07-01	0.3818
A/Beijing/38997/2012	2012-07-01	2013-07-01	0.4712
A/Brisbane/1/2013	2012-07-01	2013-07-01	0.6998
A/Kaliningrad/1/2013	2012-07-01	2013-07-01	0.6598
A/Estonia/76614/2013	2012-07-01	2013-07-01	0.6630
A/Norway/1861/2013	2012-07-01	2013-07-01	0.7684
A/Dnipro/509/2013	2012-07-01	2013-07-01	0.8076
A/Alabama/7/2013	2012-07-01	2013-07-01	0.6526
A/Southaustralia/8/2013	2012-07-01	2013-07-01	0.7059
A/Slovenia/709/2013	2012-07-01	2013-07-01	0.7748
A/Singapore/78/2012	2012-07-01	2013-07-01	1.1637
A/California/11/2013	2012-07-01	2013-07-01	0.5848
A/Michigan/25/2012	2012-07-01	2013-07-01	1.1601
A/England/568/2012	2012-07-01	2013-07-01	1.4970
A/Valdivia/20596/2013	2012-07-01	2013-07-01	0.8746
A/Santiago/36541/2013	2012-07-01	2013-07-01	0.5712
A/Taiwan/513/2013	2012-07-01	2013-07-01	0.6136
A/Lyon/2496/2012	2012-07-01	2013-07-01	1.5411
A/SouthAfrica/3941/2013	2012-07-01	2013-07-01	0.6074
A/Missouri/4/2013	2012-07-01	2013-07-01	0.8197
A/Boston/YGA_01184/2013	2012-07-01	2013-07-01	1.1252
A/BuenosAires/1004423/2012	2012-07-01	2013-07-01	0.5984
A/Uruguay/6/2012	2012-07-01	2013-07-01	0.6066
A/Hunan-Lusong/1532/2013	2012-07-01	2013-07-01	0.4262
A/Taiwan/879/2012	2012-07-01	2013-07-01	0.8633
A/Victoria/184/2012	2012-07-01	2013-07-01	0.6144
A/DistrictOfColumbia/1/2013	2012-07-01	2013-07-01	0.4656
A/Hangzhou/A331/2012	2012-07-01	2013-07-01	0.9182
A/Hangzhou/B319/2012	2012-07-01	2013-07-01	1.0774
A/Bratislava/811/2013	2012-07-01	2013-07-01	0.6004
A/NoveZamky/897/2013	2012-07-01	2013-07-01	0.5786
